caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
It's a month to Wuhan.,1.3333333333333333,0.067040152315399,90,68,14,8,not_evaluated,not_evaluated
"Not what I meant by ""psychoanalysis makes you dig deep"".",1.3333333333333333,0.0591238569608123,90,64,22,4,not_evaluated,not_evaluated
You do know they deliver Chinese food.,1.3333333333333333,0.0632060617519969,90,66,18,6,not_evaluated,not_evaluated
"Mrs. Rushton, I really would prefer you enter  through the front door.",1.3333333333333333,0.067040152315399,90,68,14,8,not_evaluated,not_evaluated
I think that will do it for today Margo.,1.3333333333333333,0.0591238569608123,90,64,22,4,not_evaluated,not_evaluated
"1)“I would say that qualifies as escapist behavior“
2) “Finally after four years of psychotherapy a real breakthrough”",1.3333333333333333,0.067040152315399,90,68,14,8,not_evaluated,not_evaluated
"You know that Covid came from there, right?",1.3333333333333333,0.067040152315399,90,68,14,8,not_evaluated,not_evaluated
I think you took last week's suggestion that we dig into the issues with your ex-husband too literally,1.3333333333333333,0.0632060617519969,90,66,18,6,not_evaluated,not_evaluated
When I said you would dig deep into your feelings...this wasn't what I meant.,1.3333333333333333,0.056973174141742,90,63,24,3,not_evaluated,not_evaluated
Three sessions a week for five years and you’re still burying your feelings.,1.3333333333333333,0.0651513171956989,90,67,16,7,not_evaluated,not_evaluated
While you’re down there see if you can fix our cable reception.,1.3333333333333333,0.0651513171956989,90,67,16,7,not_evaluated,not_evaluated
Are you really trying to dig your way out of this again?,1.3333333333333333,0.0547380551503973,90,62,26,2,not_evaluated,not_evaluated
Is this Bloomingdales?,1.3333333333333333,0.0611990061362104,90,65,20,5,not_evaluated,not_evaluated
So your ex thinks you're a gold digger...?,1.3333333333333333,0.0688772089490365,90,69,12,9,not_evaluated,not_evaluated
"I’m digging to January 21, 2021.",1.3333333333333333,0.0611990061362104,90,65,20,5,not_evaluated,not_evaluated
"while you’re in there see if you can spot any Daddy Issues, I’m pretty sure those are in there too",1.3333333333333333,0.0591238569608123,90,64,22,4,not_evaluated,not_evaluated
I know the answers are somewhere here,1.3333333333333333,0.056973174141742,90,66,20,4,not_evaluated,not_evaluated
That’s good! Dig deeper.,1.3333333333333333,0.0611990061362104,90,65,20,5,not_evaluated,not_evaluated
And you said I couldn't dig my way out!,1.3296703296703296,0.0606334994770947,91,66,20,5,not_evaluated,not_evaluated
China has a vaccine,1.3296703296703296,0.0606334994770947,91,66,20,5,not_evaluated,not_evaluated
"When I said we have to dig into your past, I didn't mean it literally.",1.3296703296703296,0.0626148664698655,91,67,18,6,not_evaluated,not_evaluated
"When you said bury things, Karen, I thought you meant emotional setbacks.",1.3296703296703296,0.0626148664698655,91,67,18,6,not_evaluated,not_evaluated
This new technique is groundbreaking.,1.3296703296703296,0.0645354301700959,91,68,16,7,not_evaluated,not_evaluated
I feel the same way about dentists,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
Still haven’t found your husband’s feelings?,1.3295454545454546,0.0680401698248458,88,67,13,8,not_evaluated,not_evaluated
"We're making good progress, now let's dig a little deeper.",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
Lets 'figuratively' dig into your problems Joan!,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
Make sure Trump pays you up front before you go any further,1.3295454545454546,0.056503832618668,88,64,20,4,not_evaluated,not_evaluated
"Dig deeper, Angela.",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"OK, you're right; we don't have a basement.",1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
You'll have to dig deeper for the root of those trust issues,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
This isn't what I thought when you said you had a tendency to dig in.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
Hold up — I‘ve forgotten why I asked you to dig that hole.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
I think you made a lot of progress today.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
You’ve misunderstood holistic medicine.,1.3295454545454546,0.0680401698248458,88,67,13,8,not_evaluated,not_evaluated
I meant figuratively you were digging yourself a hole but OK.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
You'll have to dig deeper.,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
So how long have you had this fear of coming in though a door?,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
Are you coming or going?,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
Faucci says a subterranean cave is less effective than a mask.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
How much further until we reach daddy issues?,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
"As your therapist, I must say "" Your sheltering in place is really impressive.",1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
"Dr. when you told me to dig deeper I thought, actions speak louder than words.",1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
I’d help but Dr. Fauci says we should social distance.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
No. Go deeper.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
Oh my my my... how good did you say your insurance was again?,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"You're far too literal.""",1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
"All right, all right. You made your point. I'll get the doorbell fixed.",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I really think you’re close to a breakthrough.,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
Where have you been?  I've been worried sick!,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
You’re going to need to dig deeper if you want to get to the bottom of your neurosis.,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
"It says remain 6 feet apart, not 6 feet under!",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"One pill makes you larger, and one pill makes you small",1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
You should've taken that left turn at Albuquerque.,1.3295454545454546,0.0490814021910268,88,66,18,4,not_evaluated,not_evaluated
I can dig it.,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
When I said you hit rock bottom that wasn't a challenge.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
I can’t tell you where your trauma is buried.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"That's $200 plus $7500 for repairs, but I think we've had a breakthrough.",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
You're getting warmer.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I think we've unearthed too much of your past...,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I'm prescribing you another shovel.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"One of us is dreaming, and I hope it's me.",1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
While I am pleased that you have conquered your fear of digging- it is still pretty low on the list.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
Your fifty minutes are up. We can dig into this later.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
At least you're not in a rut.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"During the next session, we can discuss how 'digging deeper' is a metaphor.",1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
And he accused you of being a gold digger? Interesting...,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"Keep digging. For the sake of social distancing, we should go down at least 6 1/2 feet.",1.3295454545454546,0.0553359430268573,88,61,25,2,not_evaluated,not_evaluated
You always manage to get your digs in.,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
Hello. Is this Canada?,1.3295454545454546,0.0680401698248458,88,67,13,8,not_evaluated,not_evaluated
"Diane, I meant metaphorically",1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"Alice, let's explore the meaning of ""metaphor"" in your life.",1.3295454545454546,0.0680401698248458,88,67,13,7,not_evaluated,not_evaluated
What’s the matter? Weren’t glass ceilings enough for you?,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
Perhaps we could find another way of uncovering your buried emotions?,1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
This isn't what I meant when I suggested you try to find the root of why you take things so literally.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"¨The thing is, you´re just digging yourself into a bigger hole this way...perhaps you should get back onto the couch and we´ll talk about it.¨",1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
I'll come get you when the election's over.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I didn't mean literally. Please get back on the couch.,1.3295454545454546,0.0553359430268573,88,61,25,2,not_evaluated,not_evaluated
Making a Mountain out of  a Mole Hill,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
"First, how would you feel if I asked you to stop digging?",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I think we broke some new ground today. See you in two weeks?,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
"'""You're only digging yourself in deeper!""",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"I said, 'dig deep in your soul' not in the hole!""",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I see you take things a little too literally. How about we 'think' deeper?,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"Dug yourself a bit deep, I see.",1.3295454545454546,0.0477322483349619,88,63,23,2,not_evaluated,not_evaluated
Are you my suppressed memory or am I yours?,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
"I have to tell you, this is no way to escape reality.",1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
"Would you say you're digging yourself out,or digging yourself deeper?",1.3295454545454546,0.0680401698248458,88,67,13,8,not_evaluated,not_evaluated
"I take it back. I should have said let's TAP into your unconscious mind, not DIG",1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
Ok this time try it happier.,1.3295454545454546,0.0660925993583256,88,66,15,7,not_evaluated,not_evaluated
"I think you've taken ""dig deeper"" a little too literally.",1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
Wait! The septic tank is six feet SOUTH of the window.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
I think we’ve dug enough for today.,1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"Oh wait, I think I was reading the map wrong. I think the treasure is in the backyard.",1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
"I see you’ve hit bottom,  so you can stop digging now",1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
"I did not mean ""digging deeper"" literally.",1.3295454545454546,0.0576480668411813,88,62,23,3,not_evaluated,not_evaluated
"Let’s just make sure, at your next appointment, we pick up this hole where we left it.",1.3295454545454546,0.0620142374800556,88,64,19,5,not_evaluated,not_evaluated
Archaeology is actually more of a metaphor for this process.,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
So you feel trapped and you want to escape. Why do you think that people are captioning your every move?,1.3295454545454546,0.0640858695040212,88,65,17,6,not_evaluated,not_evaluated
You’ve really dug yourself into a hole there.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
Patient has struck bottom and continues to dig.,1.3295454545454546,0.0598709665061373,88,63,21,4,not_evaluated,not_evaluated
Life won't be any better in China!,1.3295454545454546,0.0553359430268573,88,61,25,2,not_evaluated,not_evaluated
"You realize that ""digging deep"" is an expression, right?",1.3295454545454546,0.0553359430268573,88,61,25,2,not_evaluated,not_evaluated
